rowidx,B,J,G,H,D,M,U,V,W,X,AM,AS,AU
461,M-N,[야간]김봉균,YY,202606050118.0,DSDBBE0501-WW,0.0,M,116.0,2.0,1.0,0.0,0.15233333333333335,0.0
462,M-N,[야간]김봉균,YY,202606050118.0,DSDBBE0501-WW,0.0,M,116.0,2.0,1.0,0.0,0.2856666666666667,0.0
463,M-N,[야간]김봉균,YY,202606050118.0,DSAEBA0301-WW,0.0,M,117.0,2.0,1.0,0.0,0.6363333333333333,0.0
464,M-N,[야간]김봉균,YY,202606050118.0,DSDBMF1001-PW,0.0,M,117.0,3.0,1.0,0.0,0.45733333333333337,0.0
465,M-N,[야간]김봉균,YY,202606050118.0,DSDBML0601-PW,0.0,M,117.0,4.0,1.0,0.0,0.45733333333333337,0.0
466,M-N,[야간]김봉균,YY,202606050118.0,DSDBME05001-PW,0.0,M,117.0,5.0,1.0,0.0,0.45733333333333337,0.0
467,M-N,[야간]김봉균,YY,202606050118.0,DVDSAP2303A-WWBI,0.0,M,119.0,13.0,1.0,0.0,0.6256666666666666,0.0
468,M-N,[야간]김봉균,YY,202606050118.0,DSPAAE0603-OSWW,0.0,M,120.0,12.0,1.0,0.0,0.45733333333333337,0.0
469,M-N,[야간]김봉균,YY,202606050118.0,DSAD0200-WW,0.0,M,120.0,1.0,1.0,0.0,0.6146666666666667,0.0
470,M-N,[야간]김봉균,YY,202606050118.0,DSAD0200-WW,0.0,M,120.0,1.0,1.0,0.0,0.2856666666666667,0.0
471,M-N,[야간]김봉균,YY,202606050118.0,DSAD0100-FK,0.0,M,119.0,1.0,1.0,0.0,0.41900000000000004,0.0
472,M-N,[야간]김봉균,YY,202606050118.0,DSAD0000-WW,0.0,M,122.0,1.0,1.0,0.0,0.3506666666666667,0.0
473,M-N,[야간]김봉균,YY,202606050118.0,DSAD0000-WW,0.0,M,122.0,1.0,1.0,0.0,0.15233333333333335,0.0
474,M-N,[야간]김봉균,YY,202606050118.0,DSAD0000-WW,0.0,M,122.0,1.0,1.0,0.0,0.2856666666666667,0.0
475,M-N,[야간]김봉균,YY,202606050118.0,DSAD0000-FK,0.0,M,122.0,2.0,1.0,0.0,0.324,0.0
476,M-N,[야간]김봉균,YY,202606050118.0,DSAD0000-FK,0.0,M,122.0,2.0,1.0,0.0,0.2856666666666667,0.0
477,M-N,[야간]김봉균,YY,202606050118.0,DSAD0100-WW,0.0,M,121.0,1.0,1.0,0.0,0.45733333333333337,0.0
478,M-N,[야간]김봉균,YY,202606050118.0,DHT1200HF-2H1,0.0,M,128.0,2.0,1.0,0.0,3.2448333333333332,24.175166666666673
479,M-N,[야간]김봉균,YY,202606050316.0,DSCDAB0805H-NCGYM,시작,M,102.0,11.0,2.0,0.0,2.087,0.0
480,M-N,[야간]김봉균,YY,202606050316.0,DSDGBT18081-WW,0.0,M,101.0,16.0,1.0,0.0,0.524,0.0
481,M-N,[야간]김봉균,YY,202606050316.0,DVDSCC0065BN-WW,0.0,M,101.0,17.0,1.0,0.0,0.45733333333333337,0.0
482,M-N,[야간]김봉균,YY,202606050316.0,DSBC0163H-FK,0.0,M,131.0,4.0,1.0,0.0,0.7673333333333333,0.0
483,M-N,[야간]김봉균,YY,202606050316.0,DSAD0016M-FK,0.0,M,104.0,14.0,2.0,0.0,0.7306666666666666,0.0
484,M-N,[야간]김봉균,YY,202606050316.0,DSDGBT1607-FK,0.0,M,103.0,13.0,1.0,0.0,0.45733333333333337,0.0
485,M-N,[야간]김봉균,YY,202606050316.0,DSAD0016-ML,0.0,M,104.0,6.0,1.0,0.0,0.5489999999999999,0.0
486,M-N,[야간]김봉균,YY,202606050316.0,DVDSCC0064CB-WW,0.0,M,105.0,12.0,1.0,0.0,0.6006666666666667,0.0
487,M-N,[야간]김봉균,YY,202606050316.0,DVDSCC0065HN-WW,0.0,M,105.0,16.0,1.0,0.0,0.5156666666666666,0.0
488,M-N,[야간]김봉균,YY,202606050316.0,DSCC0064CH-WW,0.0,M,131.0,8.0,1.0,0.0,0.7073333333333333,0.0
489,M-N,[야간]김봉균,YY,202606050316.0,DSAD0014M-FK,0.0,M,131.0,12.0,3.0,1.36,1.8756666666666668,0.0
490,M-N,[야간]김봉균,YY,202606050316.0,DSAD0614P-OS,0.0,M,108.0,11.0,1.0,0.0,0.604,0.0
491,M-N,[야간]김봉균,YY,202606050316.0,DSCC0062BS1-WW,0.0,M,108.0,10.0,1.0,0.0,0.45733333333333337,0.0
492,M-N,[야간]김봉균,YY,202606050316.0,DSCAAD0601-WW,0.0,M,108.0,1.0,1.0,0.0,0.5723333333333332,0.0
493,M-N,[야간]김봉균,YY,202606050316.0,DSAD0612P-WW,0.0,M,109.0,3.0,1.0,0.0,0.534,0.0
494,M-N,[야간]김봉균,YY,202606050316.0,DSCDAV0807-NCGYM,0.0,M,131.0,13.0,2.0,0.0,1.0353333333333334,0.0
495,M-N,[야간]김봉균,YY,202606050316.0,DSCDAD0807-NCGYM,0.0,M,111.0,18.0,2.0,0.0,0.9753333333333334,0.0
496,M-N,[야간]김봉균,YY,202606050316.0,DSBC0163B-FK,0.0,M,111.0,6.0,1.0,0.0,0.609,0.0
497,M-N,[야간]김봉균,YY,202606050316.0,DSDGBT1407-FK,0.0,M,112.0,17.0,1.0,0.0,0.4623333333333334,0.0
498,M-N,[야간]김봉균,YY,202606050316.0,DSDGBT1407-FK,0.0,M,112.0,17.0,1.0,0.0,0.2856666666666667,0.0
499,M-N,[야간]김봉균,YY,202606050316.0,DSDFMT1407-FK,0.0,M,111.0,16.0,2.0,0.0,0.45733333333333337,0.0
500,M-N,[야간]김봉균,YY,202606050316.0,DSDGBT1407-ML,0.0,M,112.0,16.0,1.0,0.0,0.41900000000000004,0.0
501,M-N,[야간]김봉균,YY,202606050316.0,DSBC0163BS-FK,0.0,M,111.0,6.0,2.0,0.0,0.584,0.0
502,M-N,[야간]김봉균,YY,202606050316.0,DSDABE0806-WW,0.0,M,114.0,2.0,1.0,0.0,0.5806666666666667,0.0
503,M-N,[야간]김봉균,YY,202606050316.0,DSDABV0600-WW,0.0,M,113.0,3.0,1.0,0.0,0.45733333333333337,0.0
504,M-N,[야간]김봉균,YY,202606050316.0,DSDDML0500-BKM,0.0,M,113.0,9.0,1.0,0.0,0.5356666666666666,0.0
505,M-N,[야간]김봉균,YY,202606050316.0,DSDACA0800E-WW,0.0,M,131.0,19.0,1.0,0.0,0.7306666666666666,0.0
506,M-N,[야간]김봉균,YY,202606050316.0,DSDDME0701M-BK,0.0,M,131.0,24.0,2.0,0.0,0.524,0.0
507,M-N,[야간]김봉균,YY,202606050316.0,DSAF1007S-FK,0.0,M,115.0,16.0,1.0,0.0,0.7073333333333333,0.0
508,M-N,[야간]김봉균,YY,202606050316.0,DSCC0462-WW,0.0,M,115.0,10.0,1.0,0.0,0.5356666666666666,0.0
509,M-N,[야간]김봉균,YY,202606050316.0,DSDABA0700-3F2,0.0,M,116.0,10.0,1.0,0.0,0.41900000000000004,0.0
510,M-N,[야간]김봉균,YY,202606050316.0,DSDBBE0501-FK,0.0,M,116.0,3.0,1.0,0.0,0.41566666666666663,0.0
511,M-N,[야간]김봉균,YY,202606050316.0,DSDBBE0501-FK,0.0,M,116.0,3.0,1.0,0.0,0.15233333333333335,0.0
512,M-N,[야간]김봉균,YY,202606050316.0,DSDBBE0501-FK,0.0,M,116.0,3.0,1.0,0.0,0.15233333333333335,0.0
513,M-N,[야간]김봉균,YY,202606050316.0,DSDBBE0501-FK,0.0,M,116.0,3.0,1.0,0.0,0.15233333333333335,0.0
514,M-N,[야간]김봉균,YY,202606050316.0,DSDBBE0501-FK,0.0,M,116.0,3.0,1.0,0.0,0.2856666666666667,0.0
515,M-N,[야간]김봉균,YY,202606050316.0,DSDBBE0501-WW,0.0,M,116.0,2.0,1.0,0.0,0.45733333333333337,0.0
516,M-N,[야간]김봉균,YY,202606050316.0,DSCDBH0801-CGYM,0.0,M,117.0,9.0,1.0,0.0,0.9186666666666667,0.0
517,M-N,[야간]김봉균,YY,202606050316.0,DSCDBH0802-CGYM,0.0,M,118.0,9.0,1.0,0.0,0.7236666666666667,0.0
518,M-N,[야간]김봉균,YY,202606050316.0,DSAX0018-WW,0.0,M,131.0,28.0,1.0,0.0,0.8573333333333333,0.0
519,M-N,[야간]김봉균,YY,202606050316.0,DVDSAP1303-FKBI,0.0,M,120.0,15.0,1.0,0.0,0.7673333333333333,0.0
520,M-N,[야간]김봉균,YY,202606050316.0,DSPAAE0603-WW,0.0,M,120.0,14.0,1.0,0.0,0.45733333333333337,0.0
521,M-N,[야간]김봉균,YY,202606050316.0,DSAD0200-WW,0.0,M,120.0,1.0,1.0,0.0,0.4873333333333333,0.0
522,M-N,[야간]김봉균,YY,202606050316.0,DSAD0200-WW,0.0,M,120.0,1.0,1.0,0.0,0.15233333333333335,0.0
523,M-N,[야간]김봉균,YY,202606050316.0,DSAD0200-WW,0.0,M,120.0,1.0,1.0,0.0,0.2856666666666667,0.0
524,M-N,[야간]김봉균,YY,202606050316.0,DSAD0100-FK,0.0,M,119.0,1.0,1.0,0.0,0.2856666666666667,0.0
525,M-N,[야간]김봉균,YY,202606050316.0,DSAD0100-FK,0.0,M,119.0,1.0,1.0,0.0,0.15233333333333335,0.0
526,M-N,[야간]김봉균,YY,202606050316.0,DSAD0100-FK,0.0,M,119.0,1.0,1.0,0.0,0.15233333333333335,0.0
527,M-N,[야간]김봉균,YY,202606050316.0,DSAD0100-FK,0.0,M,119.0,1.0,1.0,0.0,0.2856666666666667,0.0
528,M-N,[야간]김봉균,YY,202606050316.0,DSAD0000-WW,0.0,M,122.0,1.0,1.0,0.0,0.484,0.0
529,M-N,[야간]김봉균,YY,202606050316.0,DSDAAL0800-WW,0.0,M,122.0,3.0,1.0,0.0,0.469,0.0
530,M-N,[야간]김봉균,YY,202606050316.0,DHT1200HF-2H1,0.0,M,128.0,2.0,1.0,0.0,3.2448333333333332,32.09716666666669
531,M-N,[야간]김봉균,YY,202606050322.0,DSCDAB0805H-WW,시작,M,102.0,11.0,1.0,0.0,1.9346666666666668,0.0
532,M-N,[야간]김봉균,YY,202606050322.0,DSDFMT1807-FK,0.0,M,102.0,14.0,2.0,0.0,0.484,0.0
533,M-N,[야간]김봉균,YY,202606050322.0,DSDGBT1607-WW,0.0,M,103.0,14.0,1.0,0.0,0.484,0.0
534,M-N,[야간]김봉균,YY,202606050322.0,DVDSCC0064CB-WW,0.0,M,105.0,12.0,1.0,0.0,0.8386666666666667,0.0
535,M-N,[야간]김봉균,YY,202606050322.0,DSCC0064CH-WW,0.0,M,131.0,8.0,1.0,0.0,0.9670000000000001,0.0
536,M-N,[야간]김봉균,YY,202606050322.0,DSCC0062BS1-WW,0.0,M,108.0,10.0,1.0,0.0,0.9203333333333333,0.0
537,M-N,[야간]김봉균,YY,202606050322.0,DSCDAV0807-WW,0.0,M,131.0,13.0,1.0,0.0,0.7829999999999999,0.0
538,M-N,[야간]김봉균,YY,202606050322.0,DSCDAD0807-WW,0.0,M,111.0,18.0,1.0,0.0,0.823,0.0
539,M-N,[야간]김봉균,YY,202606050322.0,DSDDML1000-BKM,0.0,M,113.0,17.0,1.0,0.0,0.5223333333333333,0.0
540,M-N,[야간]김봉균,YY,202606050322.0,DSDGBT1206-WW,0.0,M,113.0,18.0,1.0,0.0,0.45733333333333337,0.0
541,M-N,[야간]김봉균,YY,202606050322.0,DSDDME0700-BK,0.0,M,131.0,24.0,1.0,0.0,0.6823333333333332,0.0
542,M-N,[야간]김봉균,YY,202606050322.0,DSCC0462-WW,0.0,M,115.0,10.0,1.0,0.0,1.0836666666666668,0.0
543,M-N,[야간]김봉균,YY,202606050322.0,DSDBBE0501-FK,0.0,M,116.0,3.0,1.0,0.0,0.5489999999999999,0.0
544,M-N,[야간]김봉균,YY,202606050322.0,DSDBBE0501-WW,0.0,M,116.0,2.0,1.0,0.0,0.324,0.0
545,M-N,[야간]김봉균,YY,202606050322.0,DSDBBE0501-WW,0.0,M,116.0,2.0,1.0,0.0,0.2856666666666667,0.0
546,M-N,[야간]김봉균,YY,202606050322.0,DSCDBH0801-WW,0.0,M,117.0,10.0,1.0,0.0,0.778,0.0
547,M-N,[야간]김봉균,YY,202606050322.0,DSCDBH0802-WW,0.0,M,118.0,10.0,1.0,0.0,0.5713333333333334,0.0
548,M-N,[야간]김봉균,YY,202606050322.0,DSAD0200-WW,0.0,M,120.0,1.0,1.0,0.0,0.6373333333333333,0.0
549,M-N,[야간]김봉균,YY,202606050322.0,DSAD0100-WW,0.0,M,121.0,1.0,1.0,0.0,3.204833333333333,16.3305
550,M-N,[야간]김시훈,0.0,202606050069.0,DHT9FEGU-452NWW,시작,N,101.0,1.0,1.0,0.0,4.198166666666667,4.198166666666667
551,M-N,[야간]김시훈,0.0,202606040514.0,DHT9FEGU-452NWW,시작,N,101.0,1.0,1.0,0.0,4.0648333333333335,4.0648333333333335
552,M-N,[야간]김시훈,0.0,202606040503.0,DHT9FEGU-452NWW,시작,N,101.0,1.0,1.0,0.0,4.0648333333333335,4.0648333333333335
553,M-N,[야간]김시훈,0.0,202606040519.0,DHT9FEGU-452NWW,시작,N,101.0,1.0,1.0,0.0,4.0648333333333335,4.0648333333333335
554,M-N,[야간]김시훈,0.0,202606050126.0,DHT9FEGU-452NWW,시작,N,101.0,1.0,1.0,0.0,4.0648333333333335,4.0648333333333335
555,M-N,[야간]김시훈,0.0,202606040499.0,DHT9FEGU-452NWW,시작,N,101.0,1.0,1.0,0.0,0.589,0.0
556,M-N,[야간]김시훈,0.0,202606040499.0,DHTN603F-451M,0.0,N,101.0,6.0,1.0,0.0,4.390499999999999,4.9795
557,M-N,[야간]김시훈,0.0,202606050064.0,DHT1360HLDA-456,시작,N,101.0,28.0,1.0,0.0,5.4465,5.4465
558,M-N,[야간]김시훈,0.0,202606040500.0,DHT1300HLDA-451M,시작,N,101.0,9.0,1.0,0.0,4.9065,4.9065
559,M-N,[야간]김시훈,0.0,202606050060.0,DSDFBT1808-WW,시작,M,101.0,6.0,1.0,0.0,1.6423333333333332,0.0
560,M-N,[야간]김시훈,0.0,202606050060.0,DSCCAV11051-WW,0.0,M,102.0,14.0,1.0,0.0,0.5606666666666666,0.0
561,M-N,[야간]김시훈,0.0,202606050060.0,DVDSCC0065BN-WW,0.0,M,101.0,17.0,1.0,0.0,0.484,0.0
562,M-N,[야간]김시훈,0.0,202606050060.0,DSDGBT1607-ML,0.0,M,103.0,12.0,1.0,0.0,0.45566666666666666,0.0
563,M-N,[야간]김시훈,0.0,202606050060.0,DSDGBT1607-ML,0.0,M,103.0,12.0,1.0,0.0,0.43800000000000006,0.0
564,M-N,[야간]김시훈,0.0,202606050060.0,DSTAAT1608R-WW,0.0,M,104.0,10.0,2.0,0.0,0.469,0.0
565,M-N,[야간]김시훈,0.0,202606050060.0,DSCCAV20061-WW,0.0,M,103.0,9.0,1.0,0.0,0.45733333333333337,0.0
566,M-N,[야간]김시훈,0.0,202606050060.0,DVDSCC0126V-WW,0.0,M,103.0,7.0,1.0,0.0,0.469,0.0
567,M-N,[야간]김시훈,0.0,202606050060.0,DSBC0485BSA-WW,0.0,M,103.0,5.0,2.0,0.0,0.469,0.0
568,M-N,[야간]김시훈,0.0,202606050060.0,DSBC0485B-WW,0.0,M,104.0,3.0,1.0,0.0,0.469,0.0
569,M-N,[야간]김시훈,0.0,202606050060.0,DSCCAH1406-WW,0.0,M,105.0,5.0,1.0,0.0,0.534,0.0
570,M-N,[야간]김시훈,0.0,202606050060.0,DSCCAB1406-WW,0.0,M,106.0,6.0,1.0,0.0,0.45733333333333337,0.0
571,M-N,[야간]김시훈,0.0,202606050060.0,DSCCAH1405-OS,0.0,M,106.0,7.0,1.0,0.0,0.45733333333333337,0.0
572,M-N,[야간]김시훈,0.0,202606050060.0,DSCCAB1407-WW,0.0,M,105.0,10.0,1.0,0.0,0.484,0.0
573,M-N,[야간]김시훈,0.0,202606050060.0,DSCCBB1407-WW,0.0,M,106.0,10.0,1.0,0.0,0.41900000000000004,0.0
574,M-N,[야간]김시훈,0.0,202606050060.0,DVDSCC0064CB-WW,0.0,M,105.0,12.0,1.0,0.0,0.469,0.0
575,M-N,[야간]김시훈,0.0,202606050060.0,DVDSAD0212-WW,0.0,M,105.0,15.0,1.0,0.0,0.484,0.0
576,M-N,[야간]김시훈,0.0,202606050060.0,DVDSCC0065HN-WW,0.0,M,105.0,16.0,1.0,0.0,0.45733333333333337,0.0
577,M-N,[야간]김시훈,0.0,202606050060.0,DSCC0063CB-WW,0.0,M,105.0,18.0,1.0,0.0,0.469,0.0
578,M-N,[야간]김시훈,0.0,202606050060.0,DSCC0063CH-WW,0.0,M,105.0,18.0,2.0,0.0,0.41900000000000004,0.0
579,M-N,[야간]김시훈,0.0,202606050060.0,DSCC0064CH-OS,0.0,M,131.0,7.0,1.0,0.0,0.7423333333333333,0.0
580,M-N,[야간]김시훈,0.0,202606050060.0,DSAD0214-WW,0.0,M,108.0,18.0,1.0,0.0,0.7423333333333333,0.0
581,M-N,[야간]김시훈,0.0,202606050060.0,DSCC0062BS1-WW,0.0,M,108.0,10.0,1.0,0.0,0.5606666666666666,0.0
582,M-N,[야간]김시훈,0.0,202606050060.0,DVDSDCMT1406-OS,0.0,M,108.0,9.0,1.0,0.0,0.45733333333333337,0.0
583,M-N,[야간]김시훈,0.0,202606050060.0,DVDSCC0126H-OS,0.0,M,107.0,4.0,1.0,0.0,0.524,0.0
584,M-N,[야간]김시훈,0.0,202606050060.0,DVDSCC0126B-WW,0.0,M,107.0,3.0,1.0,0.0,0.45733333333333337,0.0
585,M-N,[야간]김시훈,0.0,202606050060.0,DSCBAD0601-WW,0.0,M,107.0,1.0,1.0,0.0,0.469,0.0
586,M-N,[야간]김시훈,0.0,202606050060.0,DSCAAD0601-WW,0.0,M,108.0,1.0,1.0,0.0,0.41900000000000004,0.0
587,M-N,[야간]김시훈,0.0,202606050060.0,DSAD0608-WW,0.0,M,109.0,3.0,2.0,0.0,0.534,0.0
588,M-N,[야간]김시훈,0.0,202606050060.0,DSAD0612P-OS,0.0,M,110.0,3.0,1.0,0.0,0.41900000000000004,0.0
589,M-N,[야간]김시훈,0.0,202606050060.0,DSAC0082B-WW,0.0,M,109.0,11.0,2.0,0.0,0.5606666666666666,0.0
590,M-N,[야간]김시훈,0.0,202606050060.0,DSAC0082H-ML,0.0,M,109.0,14.0,2.0,0.0,0.484,0.0
591,M-N,[야간]김시훈,0.0,202606050060.0,DSAC0083HS-ML,0.0,M,110.0,17.0,1.0,0.0,0.484,0.0
592,M-N,[야간]김시훈,0.0,202606050060.0,DVDSCCAH1403-WW,0.0,M,114.0,11.0,1.0,0.0,0.6523333333333333,0.0
593,M-N,[야간]김시훈,0.0,202606050060.0,DSCCBB1410-WW,0.0,M,110.0,5.0,1.0,0.0,0.6523333333333333,0.0
594,M-N,[야간]김시훈,0.0,202606050060.0,DSAD0014-ML,0.0,M,112.0,10.0,1.0,0.0,1.046,0.0
595,M-N,[야간]김시훈,0.0,202606050060.0,DSAC0083BS-WW,0.0,M,112.0,3.0,1.0,0.0,0.5489999999999999,0.0
596,M-N,[야간]김시훈,0.0,202606050060.0,DSCCAD0701-WW,0.0,M,111.0,1.0,1.0,0.0,0.33566666666666667,0.0
597,M-N,[야간]김시훈,0.0,202606050060.0,DSCCAD0701-WW,0.0,M,111.0,1.0,1.0,0.0,0.2856666666666667,0.0
598,M-N,[야간]김시훈,0.0,202606050060.0,DSDCME0600-PW,0.0,M,112.0,1.0,1.0,0.0,0.41900000000000004,0.0
599,M-N,[야간]김시훈,0.0,202606050060.0,DSBC0485H-WW,0.0,M,114.0,3.0,1.0,0.0,0.534,0.0
600,M-N,[야간]김시훈,0.0,202606050060.0,DSDGBT1207-FK,0.0,M,113.0,12.0,1.0,0.0,0.5723333333333332,0.0
601,M-N,[야간]김시훈,0.0,202606050060.0,DVDSCCAH1403-OS,0.0,M,114.0,12.0,1.0,0.0,0.41900000000000004,0.0
602,M-N,[야간]김시훈,0.0,202606050060.0,DSDGBT1207-ML,0.0,M,113.0,14.0,1.0,0.0,0.469,0.0
603,M-N,[야간]김시훈,0.0,202606050060.0,DSDGBT1207-MAC,0.0,M,113.0,16.0,1.0,0.0,0.469,0.0
604,M-N,[야간]김시훈,0.0,202606050060.0,DSAA0303-ML,0.0,M,115.0,13.0,1.0,0.0,0.5489999999999999,0.0
605,M-N,[야간]김시훈,0.0,202606050060.0,DSCC0462-OSWWWW,0.0,M,115.0,12.0,1.0,0.0,0.45733333333333337,0.0
606,M-N,[야간]김시훈,0.0,202606050060.0,DSDFBX0501-WW,0.0,M,116.0,6.0,1.0,0.0,0.5356666666666666,0.0
607,M-N,[야간]김시훈,0.0,202606050060.0,DSDBBE0501-FK,0.0,M,116.0,3.0,1.0,0.0,0.503,0.0
608,M-N,[야간]김시훈,0.0,202606050060.0,DSDBBE0501-FK,0.0,M,116.0,3.0,1.0,0.0,0.15233333333333335,0.0
609,M-N,[야간]김시훈,0.0,202606050060.0,DSDBBE0501-FK,0.0,M,116.0,3.0,1.0,0.0,0.15233333333333335,0.0
610,M-N,[야간]김시훈,0.0,202606050060.0,DSDBBE0501-FK,0.0,M,116.0,3.0,1.0,0.0,0.2856666666666667,0.0
611,M-N,[야간]김시훈,0.0,202606050060.0,DSDBBE0501-WW,0.0,M,116.0,2.0,1.0,0.0,0.45733333333333337,0.0
612,M-N,[야간]김시훈,0.0,202606050060.0,DSCA0701-3F2,0.0,M,116.0,1.0,1.0,0.0,0.45733333333333337,0.0
613,M-N,[야간]김시훈,0.0,202606050060.0,DSAEBA0301-WW,0.0,M,117.0,2.0,1.0,0.0,0.5413333333333333,0.0
614,M-N,[야간]김시훈,0.0,202606050060.0,DSAEBA0301-WW,0.0,M,117.0,2.0,1.0,0.0,0.43800000000000006,0.0
615,M-N,[야간]김시훈,0.0,202606050060.0,DSDBMF1001-PW,0.0,M,117.0,3.0,1.0,0.0,0.45733333333333337,0.0
616,M-N,[야간]김시훈,0.0,202606050060.0,DSDBML0601-PW,0.0,M,117.0,4.0,1.0,0.0,0.45733333333333337,0.0
617,M-N,[야간]김시훈,0.0,202606050060.0,DSDBME05001-PW,0.0,M,117.0,5.0,1.0,0.0,0.45733333333333337,0.0
618,M-N,[야간]김시훈,0.0,202606050060.0,DSAC0005VSN-WW,0.0,M,117.0,11.0,1.0,0.0,0.5356666666666666,0.0
619,M-N,[야간]김시훈,0.0,202606050060.0,DVDSAP2303A-WWBI,0.0,M,119.0,13.0,1.0,0.0,0.534,0.0
620,M-N,[야간]김시훈,0.0,202606050060.0,DSPAAE0603-WW,0.0,M,120.0,14.0,1.0,0.0,0.45733333333333337,0.0
621,M-N,[야간]김시훈,0.0,202606050060.0,DSAD0200-WW,0.0,M,120.0,1.0,1.0,0.0,0.4873333333333333,0.0
622,M-N,[야간]김시훈,0.0,202606050060.0,DSAD0200-WW,0.0,M,120.0,1.0,1.0,0.0,0.15233333333333335,0.0
623,M-N,[야간]김시훈,0.0,202606050060.0,DSAD0200-WW,0.0,M,120.0,1.0,1.0,0.0,0.15233333333333335,0.0
624,M-N,[야간]김시훈,0.0,202606050060.0,DSAD0200-WW,0.0,M,120.0,1.0,1.0,0.0,0.2856666666666667,0.0
625,M-N,[야간]김시훈,0.0,202606050060.0,DSAD0100-FK,0.0,M,119.0,1.0,1.0,0.0,0.2856666666666667,0.0
626,M-N,[야간]김시훈,0.0,202606050060.0,DSAD0100-FK,0.0,M,119.0,1.0,1.0,0.0,0.3046666666666667,0.0
627,M-N,[야간]김시훈,0.0,202606050060.0,DSAD0100-FK,0.0,M,119.0,1.0,1.0,0.0,0.15233333333333335,0.0
628,M-N,[야간]김시훈,0.0,202606050060.0,DSAD0100-FK,0.0,M,119.0,1.0,1.0,0.0,0.2856666666666667,0.0
629,M-N,[야간]김시훈,0.0,202606050060.0,DSAD0000-FK,0.0,M,122.0,2.0,1.0,0.0,0.9793333333333334,0.0
630,M-N,[야간]김시훈,0.0,202606050060.0,DSAD0100-WW,0.0,M,121.0,1.0,1.0,0.0,0.45733333333333337,0.0
631,M-N,[야간]김시훈,0.0,202606050060.0,DSBD0000-WW,0.0,M,121.0,9.0,1.0,0.0,0.5606666666666666,0.0
632,M-N,[야간]김시훈,0.0,202606050060.0,DSDFBL0607-WW,0.0,M,122.0,11.0,1.0,0.0,0.469,0.0
633,M-N,[야간]김시훈,0.0,202606050060.0,DSBABF1704M-WW,0.0,M,124.0,9.0,1.0,0.0,0.534,0.0
634,M-N,[야간]김시훈,0.0,202606050060.0,DHT1260HF-2H6,0.0,M,128.0,5.0,1.0,0.0,0.6323333333333333,0.0
635,M-N,[야간]김시훈,0.0,202606050060.0,DSBABV0812-WHWW,0.0,M,127.0,4.0,2.0,0.0,3.1181666666666663,40.10616666666669
636,M-N,[야간]김시훈,1.0,202606050060.0,DHT1260HF-2H6,시작,M,128.0,5.0,1.0,0.0,6.4345,6.4345
637,M-N,[야간]김시훈,0.0,202606050116.0,DSDGBT18081-WW,시작,M,101.0,16.0,1.0,0.0,2.8480000000000003,0.0
638,M-N,[야간]김시훈,0.0,202606050116.0,DSDGBT1607-WW,0.0,M,103.0,14.0,1.0,0.0,0.534,0.0
639,M-N,[야간]김시훈,0.0,202606050116.0,DHT1200HF-2H1,0.0,M,128.0,2.0,1.0,0.0,2.764666666666667,0.0
640,M-N,[야간]김시훈,0.0,202606050116.0,DSPAAY0403A-WW,0.0,M,119.0,18.0,1.0,0.0,0.7306666666666667,0.0
641,M-N,[야간]김시훈,0.0,202606050116.0,DSPAAY0403A-WW,0.0,M,119.0,18.0,1.0,0.0,1.1996666666666667,0.0
642,M-N,[야간]김시훈,0.0,202606050116.0,DSAD0608-WW,0.0,M,109.0,3.0,2.0,0.0,0.869,0.0
643,M-N,[야간]김시훈,0.0,202606050116.0,DSDABE0806-WW,0.0,M,114.0,2.0,1.0,0.0,0.574,0.0
644,M-N,[야간]김시훈,0.0,202606050116.0,DSDABV0600-WW,0.0,M,113.0,3.0,1.0,0.0,0.45733333333333337,0.0
645,M-N,[야간]김시훈,0.0,202606050116.0,DSDGBT1207-WW,0.0,M,113.0,10.0,1.0,0.0,0.5489999999999999,0.0
646,M-N,[야간]김시훈,0.0,202606050116.0,DSDACA0800E-WW,0.0,M,131.0,19.0,1.0,0.0,0.719,0.0
647,M-N,[야간]김시훈,0.0,202606050116.0,DSAA0303-WW,0.0,M,115.0,15.0,1.0,0.0,0.6623333333333333,0.0
648,M-N,[야간]김시훈,0.0,202606050116.0,DSDABA0700-3F2,0.0,M,116.0,10.0,1.0,0.0,0.524,0.0
649,M-N,[야간]김시훈,0.0,202606050116.0,DSDBBE0501-WW,0.0,M,116.0,2.0,1.0,0.0,2.103,0.0
650,M-N,[야간]김시훈,0.0,202606050116.0,DSDBBE0501-WW,0.0,M,116.0,2.0,1.0,0.0,0.15233333333333335,0.0
651,M-N,[야간]김시훈,0.0,202606050116.0,DSDBBE0501-WW,0.0,M,116.0,2.0,1.0,0.0,0.2856666666666667,0.0
652,M-N,[야간]김시훈,0.0,202606050116.0,DSAX0018-WW,0.0,M,131.0,28.0,1.0,0.0,2.6213333333333337,0.0
653,M-N,[야간]김시훈,0.0,202606050116.0,DSPAAY0403A-WW,0.0,M,119.0,18.0,1.0,0.0,0.5973333333333333,0.0
654,M-N,[야간]김시훈,0.0,202606050116.0,DSPAAY0403A-WW,0.0,M,119.0,18.0,1.0,0.0,0.2856666666666667,0.0
655,M-N,[야간]김시훈,0.0,202606050116.0,DSPAAY0403A-FK,0.0,M,119.0,17.0,1.0,0.0,0.45733333333333337,0.0
